date,news_count,avg_sentiment,max_sentiment,min_sentiment,high_impact_count,medium_impact_count,negative_count
2019-07-10,55,0.035,0.8256,-0.836,9,27,16
2019-07-11,40,0.0293,0.8519,-0.7506,7,23,14
2019-07-12,74,0.0483,0.7574,-0.9413,19,33,22
2019-07-13,17,0.0486,0.6249,-0.6597,2,10,5
2019-07-14,8,-0.0035,0.7964,-0.8126,2,4,3
2019-07-15,32,0.1755,0.7269,-0.5267,9,16,7
2019-07-16,42,0.0233,0.8074,-0.9001,14,16,14
2019-07-17,35,0.043,0.7456,-0.7096,12,10,7
2019-07-18,48,0.1981,0.765,-0.8392,17,16,9
2019-07-19,47,0.052,0.7269,-0.7351,5,29,13
2019-07-20,12,0.088,0.7739,-0.7579,3,1,1
2019-07-21,12,0.0951,0.4588,-0.2732,0,8,2
2019-07-22,55,0.0905,0.7003,-0.6249,11,29,15
2019-07-23,43,0.0439,0.8126,-0.802,10,17,12
2019-07-24,36,0.1593,0.6124,-0.6249,4,26,8
2019-07-25,42,0.1173,0.8091,-0.765,8,24,10
2019-07-26,38,0.031,0.8668,-0.6369,10,17,12
2019-07-27,14,-0.01,0.4404,-0.4588,0,9,5
2019-07-28,21,0.0911,0.7579,-0.5719,2,6,2
2019-07-29,65,0.0336,0.8176,-0.891,14,27,17
2019-07-30,28,0.0395,0.872,-0.7351,8,12,9
2019-07-31,36,0.0648,0.8387,-0.8402,8,20,10
2019-08-01,68,0.0115,0.8567,-0.7845,11,37,24
2019-08-02,93,-0.0079,0.6901,-0.9042,19,45,30
2019-08-03,26,0.045,0.8176,-0.7269,5,13,6
2019-08-04,13,-0.1428,0.3818,-0.6369,2,6,6
2019-08-05,39,-0.1061,0.7269,-0.8402,8,23,17
2019-08-06,46,-0.0384,0.891,-0.8225,20,21,22
2019-08-07,121,0.0256,0.6808,-0.8957,21,73,38
2019-08-08,76,0.0189,0.7184,-0.8555,16,36,23
2019-08-09,31,-0.0242,0.8316,-0.8591,9,17,13
2019-08-10,12,0.0316,0.4019,-0.4588,0,10,4
2019-08-11,15,-0.1377,0.5423,-0.8779,5,6,7
2019-08-12,60,-0.0293,0.7964,-0.8934,12,23,18
2019-08-13,66,-0.0547,0.8979,-0.8074,10,34,26
2019-08-14,66,-0.0246,0.7269,-0.8442,19,30,25
2019-08-15,23,-0.0267,0.5106,-0.872,6,13,8
2019-08-16,67,0.0063,0.824,-0.7906,20,26,23
2019-08-17,15,0.0838,0.743,-0.5994,3,6,3
2019-08-18,29,0.1861,0.8272,-0.6369,6,12,4
2019-08-19,26,0.1786,0.6908,-0.7724,5,12,3
2019-08-20,38,0.0912,0.8176,-0.7701,11,15,8
2019-08-21,47,-0.0065,0.7783,-0.8481,12,22,15
2019-08-22,61,-0.0429,0.7456,-0.8126,16,23,24
2019-08-23,75,0.0979,0.8402,-0.7783,21,37,22
2019-08-24,5,0.0951,0.7003,-0.5994,4,1,2
2019-08-25,23,-0.0558,0.6486,-0.7717,8,6,7
2019-08-26,68,0.0458,0.836,-0.8225,24,22,20
2019-08-27,92,0.055,0.8591,-0.886,29,35,26
2019-08-28,65,0.0118,0.9124,-0.7717,13,32,25
2019-08-29,50,0.1183,0.7845,-0.7906,11,23,10
2019-08-30,67,0.1057,0.8316,-0.7269,15,33,15
2019-08-31,33,0.1356,0.7906,-0.5574,5,18,7
2019-09-01,17,-0.1692,0.431,-0.7717,4,8,9
2019-09-02,42,-0.0742,0.7845,-0.8316,14,17,18
2019-09-03,63,-0.0157,0.8271,-0.8316,22,26,21
2019-09-04,62,0.1418,0.8442,-0.8271,19,26,12
2019-09-05,59,0.1368,0.8256,-0.8807,19,25,13
2019-09-06,36,0.0253,0.5719,-0.8207,10,14,10
2019-09-07,13,-0.1039,0.2263,-0.5994,1,7,7
2019-09-08,18,-0.0969,0.4019,-0.8126,5,8,7
2019-09-09,44,-0.0033,0.7783,-0.8481,21,17,19
2019-09-10,31,-0.0713,0.802,-0.8442,7,13,13
2019-09-11,38,0.0375,0.7603,-0.6808,11,14,9
2019-09-12,55,0.0441,0.8591,-0.7717,14,25,16
2019-09-13,47,-0.0278,0.7783,-0.8625,12,22,18
2019-09-14,12,0.1328,0.6808,-0.4019,1,8,3
2019-09-15,11,-0.0157,0.4588,-0.7096,1,4,2
2019-09-16,51,-0.124,0.6908,-0.886,17,20,23
2019-09-17,37,-0.0568,0.7579,-0.9042,12,15,15
2019-09-18,45,-0.0275,0.7003,-0.8176,12,16,14
2019-09-19,67,-0.0035,0.8176,-0.9153,21,25,22
2019-09-20,79,0.1468,0.8402,-0.5719,17,42,16
2019-09-21,25,-0.0245,0.6908,-0.8658,6,11,9
2019-09-22,29,-0.0387,0.5574,-0.7184,5,18,13
2019-09-23,36,0.1327,0.7096,-0.5574,7,20,9
2019-09-24,48,0.0892,0.7845,-0.6369,12,18,11
2019-09-25,49,0.0531,0.8091,-0.8591,11,15,10
2019-09-26,55,0.1253,0.836,-0.7783,7,24,6
2019-09-27,39,0.0902,0.8689,-0.6369,7,22,8
2019-09-28,12,0.1395,0.8143,-0.5994,3,3,1
2019-09-29,25,-0.0931,0.4019,-0.6249,1,10,10
2019-09-30,81,0.0172,0.7297,-0.8625,21,42,29
2019-10-01,71,0.047,0.8091,-0.5994,9,39,18
2019-10-02,23,-0.0822,0.6369,-0.8176,8,9,10
2019-10-03,54,-0.1279,0.8091,-0.8442,21,22,26
2019-10-04,102,-0.0294,0.765,-0.8316,22,55,41
2019-10-05,20,0.0645,0.6369,-0.6908,3,12,6
2019-10-06,16,-0.0379,0.6808,-0.6369,2,7,5
2019-10-07,43,0.0443,0.8455,-0.8807,16,17,13
2019-10-08,17,0.0138,0.8126,-0.6808,6,7,6
2019-10-09,47,0.0557,0.8271,-0.8807,15,14,11
2019-10-10,69,-0.0295,0.6705,-0.6326,11,38,28
2019-10-11,49,0.0324,0.8176,-0.7269,18,17,17
2019-10-12,11,-0.0829,0.3254,-0.5994,1,6,4
2019-10-13,20,-0.0532,0.9042,-0.836,4,5,5
2019-10-14,59,0.1289,0.6908,-0.765,11,29,11
2019-10-15,55,0.044,0.8091,-0.8807,20,17,15
2019-10-16,48,0.0521,0.8176,-0.8126,15,22,15
2019-10-17,40,0.0086,0.872,-0.765,13,12,12
2019-10-18,40,0.1012,0.8668,-0.6808,11,19,13
2019-10-19,17,-0.0431,0.8316,-0.5574,5,6,6
2019-10-20,13,-0.0311,0.5719,-0.5994,3,5,5
2019-10-21,31,-0.0608,0.6858,-0.7184,8,16,16
2019-10-22,47,0.1334,0.8575,-0.7003,13,19,10
2019-10-23,29,0.0422,0.8481,-0.6249,10,14,12
2019-10-24,37,0.0472,0.6808,-0.8316,12,20,11
2019-10-25,26,0.1443,0.7269,-0.4019,2,13,3
2019-10-26,11,0.1612,0.4854,-0.4654,0,8,1
2019-10-27,10,0.1019,0.7644,-0.5423,3,4,2
2019-10-28,11,0.2157,0.5267,-0.5994,3,5,1
2019-10-29,48,0.1662,0.8074,-0.7579,13,18,8
2019-10-30,41,0.0781,0.7506,-0.7778,10,16,9
2019-10-31,64,0.119,0.9236,-0.872,12,35,18
2019-11-01,45,0.0623,0.8481,-0.9022,11,23,16
2019-11-02,18,0.1084,0.7906,-0.5423,2,9,4
2019-11-03,16,0.0181,0.5719,-0.5994,5,2,3
2019-11-04,55,0.1987,0.8868,-0.836,19,17,10
2019-11-05,32,0.0277,0.8091,-0.8625,9,12,8
2019-11-06,46,0.0504,0.7269,-0.7845,10,21,12
2019-11-07,60,0.1514,0.8091,-0.7096,17,23,9
2019-11-08,49,-0.0286,0.8563,-0.8562,9,23,16
2019-11-09,12,-0.2401,0.6124,-0.8313,6,4,7
2019-11-10,10,-0.136,0.4019,-0.7717,3,2,3
2019-11-11,36,-0.0139,0.8316,-0.765,10,17,14
2019-11-12,22,-0.0806,0.5423,-0.8779,5,9,9
2019-11-13,37,0.0112,0.6808,-0.7096,8,16,12
2019-11-14,63,-0.0124,0.8494,-0.8705,14,30,24
2019-11-15,31,0.1847,0.8442,-0.6249,12,10,6
2019-11-16,12,-0.1012,0.4215,-0.6597,2,6,5
2019-11-17,9,-0.0415,0.3612,-0.7351,1,1,1
2019-11-18,48,0.0732,0.8271,-0.8126,7,23,11
2019-11-19,47,0.0169,0.8126,-0.7684,11,24,16
2019-11-20,52,-0.07,0.8074,-0.8126,10,24,21
2019-11-21,45,0.1051,0.7096,-0.8074,8,17,7
2019-11-22,42,-0.0311,0.6249,-0.8834,7,19,13
2019-11-23,7,0.2521,0.7783,-0.6249,3,4,1
2019-11-24,10,0.0282,0.3818,-0.2023,0,3,1
2019-11-25,37,0.204,0.8091,-0.5719,12,11,5
2019-11-26,40,0.0941,0.8176,-0.802,12,15,11
2019-11-27,38,0.2472,0.9022,-0.5719,8,19,5
2019-11-28,48,0.1069,0.8091,-0.5994,9,22,11
2019-11-29,53,0.0602,0.7783,-0.8834,10,30,14
2019-11-30,14,-0.005,0.5994,-0.6705,5,5,5
2019-12-01,23,0.204,0.7351,-0.5994,5,10,2
2019-12-02,28,0.1224,0.8091,-0.6597,4,19,6
2019-12-03,47,0.0873,0.6908,-0.7717,13,15,11
2019-12-04,33,0.0564,0.7783,-0.7003,11,12,9
2019-12-05,119,0.0045,0.7269,-0.7717,21,63,41
2019-12-06,55,0.0563,0.8091,-0.6381,12,21,16
2019-12-07,19,0.0627,0.7845,-0.5994,6,7,6
2019-12-08,11,0.0062,0.6486,-0.5994,2,3,2
2019-12-09,38,0.0887,0.7297,-0.6597,16,9,10
2019-12-10,47,0.0756,0.8986,-0.9313,14,19,12
2019-12-11,54,0.144,0.8402,-0.6486,16,22,12
2019-12-12,46,0.0861,0.8091,-0.7964,10,21,11
2019-12-13,49,0.0939,0.9175,-0.9506,14,18,12
2019-12-14,15,-0.016,0.7269,-0.5994,5,6,5
2019-12-15,8,-0.0635,0.4588,-0.6705,1,2,2
2019-12-16,55,0.1035,0.8658,-0.8402,16,18,11
2019-12-17,50,0.1123,0.7783,-0.8316,14,16,9
2019-12-18,41,0.1475,0.8658,-0.743,14,17,10
2019-12-19,44,0.0889,0.8091,-0.5423,7,19,9
2019-12-20,41,0.0772,0.8455,-0.5994,8,12,7
2019-12-21,16,0.0453,0.4019,-0.6705,1,14,5
2019-12-22,13,0.1234,0.4019,-0.7783,1,7,1
2019-12-23,39,0.1258,0.8091,-0.7184,10,20,11
2019-12-24,44,0.0369,0.8192,-0.7845,14,17,14
2019-12-25,8,-0.3829,0.0,-0.8176,3,3,6
2019-12-26,43,0.1332,0.7964,-0.7906,11,19,8
2019-12-27,12,0.0041,0.6597,-0.6808,3,7,5
2019-12-28,4,-0.0177,0.3506,-0.4215,0,2,1
2019-12-29,3,0.2259,0.3818,0.0,0,2,0
2019-12-30,6,0.0144,0.7003,-0.3182,1,2,2
2019-12-31,8,0.2077,0.7003,-0.0772,2,2,1
2020-01-01,43,0.1043,0.8316,-0.7814,11,11,7
2020-01-02,38,0.0651,0.6908,-0.5994,5,20,8
2020-01-03,32,0.2184,0.8555,-0.6124,14,10,6
2020-01-04,20,-0.0551,0.6808,-0.836,4,11,7
2020-01-05,11,0.0487,0.4939,-0.7506,2,6,2
2020-01-06,49,-0.0825,0.7579,-0.8074,15,18,19
2020-01-07,41,0.0884,0.872,-0.7906,15,17,11
2020-01-08,43,-0.0923,0.6486,-0.8402,10,20,17
2020-01-09,43,0.134,0.8455,-0.7959,12,18,10
2020-01-10,47,0.1181,0.8689,-0.8074,13,20,12
2020-01-11,10,0.0343,0.5423,-0.666,2,3,2
2020-01-12,6,-0.1174,0.5965,-0.5106,2,4,4
2020-01-13,59,0.1607,0.8126,-0.8271,26,15,12
2020-01-14,80,0.0779,0.836,-0.7184,10,42,16
2020-01-15,44,-0.0113,0.743,-0.7964,12,21,17
2020-01-16,45,0.1103,0.7717,-0.6696,8,20,7
2020-01-17,46,0.1204,0.765,-0.7003,8,21,11
2020-01-18,8,0.1413,0.7096,-0.3626,1,3,1
2020-01-19,10,0.1204,0.4648,-0.3818,0,5,1
2020-01-20,42,0.047,0.7906,-0.7845,14,11,9
2020-01-21,47,0.0522,0.7003,-0.8074,8,31,15
2020-01-22,49,0.0084,0.7717,-0.7992,6,27,16
2020-01-23,48,0.181,0.7717,-0.8689,15,21,9
2020-01-24,50,0.1594,0.6908,-0.5719,10,22,8
2020-01-25,19,0.1917,0.6908,-0.4019,5,7,3
2020-01-26,13,-0.1007,0.4019,-0.5719,4,6,6
2020-01-27,53,0.0822,0.6597,-0.6705,7,33,16
2020-01-28,42,0.0166,0.7579,-0.6124,7,15,11
2020-01-29,35,0.216,0.7579,-0.6808,11,18,6
2020-01-30,58,0.1317,0.694,-0.6705,10,26,10
2020-01-31,26,0.2054,0.7603,-0.5994,7,11,3
2020-02-01,97,0.0702,0.8271,-0.7227,22,47,30
2020-02-02,30,0.0604,0.5994,-0.5255,2,13,4
2020-02-03,68,0.0091,0.7184,-0.7184,5,36,21
2020-02-04,67,0.052,0.7003,-0.8316,12,27,16
2020-02-05,47,0.1899,0.743,-0.4939,9,24,9
2020-02-06,121,0.2094,0.91,-0.7269,30,53,19
2020-02-07,59,0.073,0.743,-0.7003,13,34,22
2020-02-08,20,0.168,0.8481,-0.6908,5,11,4
2020-02-09,10,0.3374,0.5994,0.0,5,2,0
2020-02-10,53,0.0225,0.743,-0.8591,12,25,17
2020-02-11,49,0.1861,0.8519,-0.6249,14,20,8
2020-02-12,50,0.0897,0.7184,-0.8553,7,18,7
2020-02-13,55,0.1164,0.8271,-0.891,10,28,11
2020-02-14,48,0.1103,0.8455,-0.3612,9,14,9
2020-02-15,23,0.0508,0.6369,-0.5423,2,13,6
2020-02-16,11,-0.0574,0.3818,-0.6249,2,4,3
2020-02-17,42,0.0917,0.6808,-0.6808,6,20,9
2020-02-18,40,0.161,0.8442,-0.5423,7,18,4
2020-02-19,38,0.2128,0.8091,-0.5859,11,18,6
2020-02-20,60,0.0227,0.7783,-0.6249,11,25,18
2020-02-21,15,0.0908,0.836,-0.2755,1,3,1
2020-02-22,11,-0.1059,0.4404,-0.5267,1,7,6
2020-02-23,13,0.1549,0.824,-0.25,3,4,2
2020-02-24,53,0.0306,0.802,-0.8074,14,22,16
2020-02-25,31,0.1145,0.8885,-0.6249,6,18,8
2020-02-26,64,0.0343,0.7269,-0.7845,8,39,23
2020-02-27,53,0.0737,0.7269,-0.743,12,29,16
2020-02-28,76,-0.0948,0.7579,-0.802,20,38,32
2020-02-29,7,0.1664,0.4404,-0.0772,0,4,1
2020-03-01,15,0.0429,0.6369,-0.296,1,4,2
2020-03-02,49,0.0291,0.7579,-0.8225,11,30,18
2020-03-03,49,0.0972,0.7269,-0.7096,11,23,13
2020-03-04,76,-0.0036,0.8834,-0.7003,16,41,27
2020-03-05,66,0.1696,0.8941,-0.8481,24,29,16
2020-03-06,82,0.1076,0.9068,-0.8481,34,38,31
2020-03-07,23,0.1241,0.8442,-0.8481,11,7,5
2020-03-08,12,0.0055,0.6523,-0.6597,4,5,5
2020-03-09,96,-0.042,0.8091,-0.8957,41,46,44
2020-03-10,14,-0.1803,0.6808,-0.8885,8,4,8
2020-03-11,60,0.0547,0.765,-0.8225,21,23,20
2020-03-12,94,-0.0397,0.7269,-0.8225,26,44,38
2020-03-13,84,0.0188,0.8225,-0.91,25,42,32
2020-03-14,27,-0.0649,0.5994,-0.8316,9,15,15
2020-03-15,14,-0.2049,0.4404,-0.7783,3,6,7
2020-03-16,115,-0.0106,0.8331,-0.8807,34,52,46
2020-03-17,62,0.0125,0.7269,-0.8271,12,34,22
2020-03-18,78,0.0184,0.8074,-0.8625,22,38,23
2020-03-19,79,-0.0497,0.8176,-0.8126,19,39,33
2020-03-20,94,-0.0303,0.8555,-0.8481,24,38,30
2020-03-21,34,-0.1292,0.8074,-0.8658,9,17,17
2020-03-22,15,-0.0457,0.5994,-0.7624,3,8,6
2020-03-23,75,-0.0509,0.7739,-0.8625,17,27,25
2020-03-24,93,0.003,0.8225,-0.7506,22,43,33
2020-03-25,101,0.0488,0.7783,-0.8225,27,46,29
2020-03-26,89,0.0915,0.8555,-0.8316,15,46,22
2020-03-27,137,0.0647,0.8519,-0.8934,19,80,40
2020-03-28,48,-0.0462,0.7269,-0.8074,11,25,20
2020-03-29,33,-0.0695,0.4939,-0.886,6,14,11
2020-03-30,97,-0.0274,0.7269,-0.8481,23,42,30
2020-03-31,90,0.0338,0.8091,-0.872,18,49,30
2020-04-01,90,-0.0618,0.8074,-0.9201,22,46,40
2020-04-02,77,-0.0586,0.7003,-0.936,24,28,29
2020-04-03,84,-0.0363,0.891,-0.8625,12,49,37
2020-04-04,36,0.0152,0.5574,-0.765,6,20,13
2020-04-05,47,-0.0264,0.7506,-0.6486,9,20,16
2020-04-06,51,-0.0321,0.7003,-0.8271,8,25,20
2020-04-07,88,0.0139,0.8519,-0.8481,22,35,25
2020-04-08,85,0.098,0.7269,-0.7003,19,33,18
2020-04-09,104,0.0165,0.7783,-0.7964,23,59,39
2020-04-10,72,-0.0619,0.7783,-0.7906,13,32,26
2020-04-11,25,0.0331,0.6908,-0.9246,8,13,9
2020-04-12,25,-0.1042,0.6808,-0.6486,5,10,10
2020-04-13,130,0.0152,0.7906,-0.8689,26,59,40
2020-04-14,88,0.0079,0.7034,-0.6249,8,45,24
2020-04-15,120,0.033,0.8555,-0.802,18,55,31
2020-04-16,82,0.0594,0.7574,-0.6597,14,40,22
2020-04-17,162,0.0793,0.8286,-0.7506,47,65,43
2020-04-18,47,-0.0149,0.7351,-0.6808,6,23,14
2020-04-19,39,0.0932,0.8442,-0.6249,11,18,11
2020-04-20,107,0.1084,0.8316,-0.8807,28,45,23
2020-04-21,79,-0.128,0.7269,-0.9217,28,35,37
2020-04-22,88,0.0016,0.8225,-0.8979,23,37,26
2020-04-23,86,0.1051,0.8271,-0.8519,22,42,19
2020-04-24,104,0.0225,0.8668,-0.8225,29,40,29
2020-04-25,51,-0.0218,0.5106,-0.8271,5,27,17
2020-04-26,30,0.0051,0.888,-0.6249,4,18,12
2020-04-27,89,0.1319,0.8271,-0.7506,30,38,26
2020-04-28,97,0.0594,0.7783,-0.7003,27,37,28
2020-04-29,89,0.0728,0.8126,-0.8555,24,37,26
2020-04-30,116,0.1195,0.7783,-0.8402,26,62,26
2020-05-01,68,-0.0027,0.7269,-0.7845,20,24,20
2020-05-02,38,-0.0044,0.8271,-0.7003,8,14,10
2020-05-03,41,0.0565,0.6369,-0.5994,7,21,10
2020-05-04,108,0.0231,0.7845,-0.9186,33,40,31
2020-05-05,83,0.014,0.8074,-0.802,25,35,31
2020-05-06,61,0.0242,0.8602,-0.8122,17,24,19
2020-05-07,76,-0.025,0.7906,-0.802,18,41,31
2020-05-08,77,0.0608,0.8779,-0.6996,19,33,21
2020-05-09,39,-0.0695,0.8176,-0.7506,11,12,15
2020-05-10,30,-0.0241,0.5994,-0.743,7,16,11
2020-05-11,27,0.0538,0.6597,-0.743,3,10,5
2020-05-12,69,0.0123,0.8271,-0.7335,20,33,23
2020-05-13,106,0.0678,0.8658,-0.8807,26,37,24
2020-05-14,91,0.0868,0.7964,-0.765,18,46,23
2020-05-15,81,0.0227,0.8555,-0.7964,16,27,20
2020-05-16,35,0.1095,0.7184,-0.6808,10,15,8
2020-05-17,39,-0.0478,0.8374,-0.8957,9,15,13
2020-05-18,92,0.0342,0.7783,-0.8779,15,37,24
2020-05-19,83,0.0411,0.8658,-0.7579,15,43,26
2020-05-20,80,0.0557,0.7506,-0.8225,19,38,25
2020-05-21,61,0.0641,0.8316,-0.8402,20,22,16
2020-05-22,133,-0.0617,0.7964,-0.8807,36,68,61
2020-05-23,39,-0.1108,0.7096,-0.8176,6,19,15
2020-05-24,34,-0.0284,0.6705,-0.8074,6,16,11
2020-05-25,42,0.0876,0.7906,-0.7964,14,19,13
2020-05-26,55,0.0443,0.7269,-0.8074,19,19,16
2020-05-27,88,-0.0214,0.7964,-0.926,27,34,31
2020-05-28,66,0.0788,0.7603,-0.6249,20,20,16
2020-05-29,84,0.0643,0.7269,-0.6652,11,43,22
2020-05-30,42,0.0244,0.7533,-0.8555,12,22,13
2020-05-31,27,0.1132,0.6808,-0.5267,3,14,4
2020-06-01,69,0.0898,0.8555,-0.8126,16,27,14
2020-06-02,70,0.0532,0.743,-0.91,19,31,23
2020-06-03,55,-0.0101,0.8176,-0.765,14,22,20
2020-06-04,70,0.0254,0.7783,-0.802,18,35,23
2020-06-05,72,0.0575,0.7964,-0.7906,17,31,17
2020-06-06,30,-0.075,0.6597,-0.7003,4,14,11
2020-06-07,34,-0.0039,0.6908,-0.5859,2,10,5
2020-06-08,62,0.0212,0.7501,-0.8957,10,31,18
2020-06-09,76,0.0159,0.7269,-0.8349,25,36,29
2020-06-10,65,-0.0215,0.7351,-0.8225,19,35,30
2020-06-11,70,0.0287,0.7351,-0.8126,19,36,27
2020-06-12,59,0.0988,0.891,-0.4767,9,28,13
2020-06-13,42,-0.096,0.6808,-0.9062,10,14,14
2020-06-14,28,-0.0092,0.7579,-0.7003,7,9,7
2020-06-15,61,0.0047,0.6096,-0.861,12,27,17
2020-06-16,67,-0.0235,0.8074,-0.836,19,23,21
2020-06-17,52,0.1299,0.6908,-0.6908,12,24,11
2020-06-18,74,0.0137,0.8442,-0.7351,20,28,23
2020-06-19,57,0.073,0.8256,-0.7184,13,20,13
2020-06-20,18,0.176,0.7964,-0.3612,5,3,2
2020-06-21,31,-0.1759,0.4767,-0.7845,7,12,15
2020-06-22,63,-0.0266,0.7269,-0.8555,16,25,21
2020-06-23,60,0.1032,0.8555,-0.8957,15,32,16
2020-06-24,68,0.0834,0.8207,-0.7845,23,25,20
2020-06-25,54,-0.0522,0.7845,-0.8807,21,19,22
2020-06-26,59,0.0396,0.802,-0.836,13,23,17
2020-06-27,26,0.0134,0.6369,-0.6908,6,11,7
2020-06-28,25,-0.0461,0.6486,-0.7184,5,8,8
2020-06-29,66,0.005,0.775,-0.8591,12,28,22
2020-06-30,76,0.0787,0.8537,-0.7475,21,30,20
2020-07-01,70,0.0975,0.7269,-0.8271,19,28,16
2020-07-02,47,0.1438,0.8316,-0.6249,11,26,11
2020-07-03,50,0.0849,0.891,-0.7964,12,21,11
2020-07-04,18,-0.1056,0.8074,-0.743,4,5,6
2020-07-05,30,-0.0196,0.4404,-0.6249,2,11,6
2020-07-06,61,0.1441,0.7783,-0.6124,17,15,9
2020-07-07,64,0.1275,0.8256,-0.9245,19,25,14
2020-07-08,66,0.1817,0.8555,-0.6249,15,31,10
2020-07-09,73,0.1044,0.7783,-0.8658,19,26,15
2020-07-10,59,0.0378,0.8126,-0.8402,16,19,17
2020-07-11,38,0.0535,0.5574,-0.4939,3,15,7
2020-07-12,32,0.0206,0.4767,-0.5719,3,18,10
2020-07-13,74,0.127,0.8176,-0.7351,15,31,14
2020-07-14,81,0.0206,0.8047,-0.8555,16,33,21
2020-07-15,70,0.0866,0.8126,-0.891,13,28,13
2020-07-16,74,0.1357,0.7964,-0.7197,15,31,15
2020-07-17,57,0.045,0.7003,-0.6249,14,21,14
2020-07-18,25,0.1087,0.6597,-0.5423,5,7,4
2020-07-19,20,0.0337,0.7345,-0.5994,2,9,5
2020-07-20,52,0.1333,0.8555,-0.7096,14,22,10
2020-07-21,67,0.1609,0.7906,-0.5267,16,26,11
2020-07-22,92,0.1278,0.7717,-0.8316,22,31,16
2020-07-23,70,0.1682,0.8316,-0.6249,12,33,10
2020-07-24,62,-0.0189,0.7269,-0.91,17,29,24
2020-07-25,31,-0.028,0.7269,-0.8225,7,8,8
2020-07-26,26,0.055,0.5719,-0.4939,2,14,6
2020-07-27,65,0.1038,0.7096,-0.7506,13,30,15
2020-07-28,97,0.094,0.8519,-0.794,17,39,20
2020-07-29,63,0.0581,0.8265,-0.7184,13,30,18
2020-07-30,64,0.1074,0.8578,-0.6249,10,37,18
2020-07-31,86,0.0793,0.7269,-0.6808,15,52,25
2020-08-01,23,0.1465,0.7003,-0.5859,5,14,5
2020-08-02,34,0.0442,0.6124,-0.6705,3,20,10
2020-08-03,60,0.1086,0.8074,-0.5574,9,32,15
2020-08-04,66,0.1584,0.8519,-0.8481,17,30,12
2020-08-05,68,0.0101,0.9022,-0.7622,8,38,23
2020-08-06,130,0.0638,0.8176,-0.8442,18,65,33
2020-08-07,67,0.1021,0.7351,-0.6369,12,40,20
2020-08-08,35,0.0219,0.6908,-0.8779,8,19,12
2020-08-09,22,-0.0278,0.6841,-0.7783,3,12,8
2020-08-10,49,0.2097,0.7269,-0.6249,13,20,6
2020-08-11,66,0.0287,0.743,-0.6597,12,27,19
2020-08-12,52,0.0457,0.7579,-0.6908,5,27,13
2020-08-13,54,0.0726,0.8176,-0.7506,9,24,12
2020-08-14,91,0.0373,0.8074,-0.802,16,47,26
2020-08-15,13,0.0974,0.4576,-0.5432,1,7,2
2020-08-16,20,-0.1131,0.5859,-0.6249,3,7,8
2020-08-17,66,0.0841,0.7096,-0.7959,11,29,15
2020-08-18,53,0.162,0.7269,-0.5994,11,23,9
2020-08-19,60,0.097,0.743,-0.8519,12,27,11
2020-08-20,67,0.0791,0.7506,-0.5574,14,30,19
2020-08-21,62,0.0948,0.7269,-0.743,14,24,13
2020-08-22,17,0.0159,0.4939,-0.7717,1,6,3
2020-08-23,18,0.0688,0.5267,-0.6249,2,6,1
2020-08-24,42,0.1429,0.8176,-0.6808,21,10,11
2020-08-25,85,0.032,0.6908,-0.6908,13,40,23
2020-08-26,72,0.0842,0.8934,-0.7003,16,33,19
2020-08-27,80,0.0734,0.8519,-0.8176,18,37,20
2020-08-28,58,0.1245,0.8126,-0.8225,16,22,12
2020-08-29,21,0.0525,0.6808,-0.4939,1,11,5
2020-08-30,27,0.0412,0.5719,-0.4019,2,11,4
2020-08-31,81,0.0227,0.8591,-0.8467,23,30,23
2020-09-01,59,0.1243,0.8074,-0.9325,11,24,10
2020-09-02,61,0.1216,0.891,-0.5267,15,27,17
2020-09-03,56,0.019,0.8176,-0.872,12,23,15
2020-09-04,56,0.1084,0.8689,-0.8718,12,27,12
2020-09-05,31,0.0192,0.7527,-0.6705,11,11,11
2020-09-06,31,0.0928,0.7351,-0.8074,8,11,6
2020-09-07,79,0.1172,0.8816,-0.8126,19,31,14
2020-09-08,80,0.0146,0.8555,-0.8074,18,31,24
2020-09-09,68,0.0814,0.8555,-0.6249,13,24,15
2020-09-10,78,0.089,0.8516,-0.7096,16,30,16
2020-09-11,64,0.1423,0.8481,-0.7964,18,20,11
2020-09-12,19,0.0541,0.7845,-0.7783,3,9,6
2020-09-13,23,0.1098,0.6808,-0.8689,3,12,3
2020-09-14,69,0.0893,0.7717,-0.7964,14,26,12
2020-09-15,72,0.1712,0.7096,-0.5859,21,30,12
2020-09-16,61,0.0541,0.7783,-0.7351,18,21,18
2020-09-17,53,0.1527,0.7506,-0.6914,19,22,13
2020-09-18,73,0.0695,0.7579,-0.8555,12,35,15
2020-09-19,28,0.1232,0.7672,-0.5859,4,15,5
2020-09-20,19,0.0465,0.8176,-0.5994,3,9,6
2020-09-21,75,0.0542,0.6908,-0.8625,20,32,18
2020-09-22,81,0.0426,0.7456,-0.765,11,41,22
2020-09-23,68,0.0572,0.7964,-0.6597,15,18,12
2020-09-24,62,-0.0249,0.8481,-0.8225,16,22,20
2020-09-25,38,0.1547,0.9117,-0.8591,10,19,8
2020-09-26,12,0.1408,0.5423,-0.5859,3,6,2
2020-09-27,30,0.0239,0.5994,-0.6249,2,10,5
2020-09-28,53,0.158,0.8176,-0.5574,12,19,7
2020-09-29,40,0.1415,0.6705,-0.5574,12,16,7
2020-09-30,38,0.0937,0.6486,-0.6597,7,13,5
2020-10-01,62,0.1216,0.7269,-0.6597,13,24,10
